Severity,Message,File,Line
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/user.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/user.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/user.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/user.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/user.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/user.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/user.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/user.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/user.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-fixes.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-fixes.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-fixes.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-fixes.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-fixes.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-fixes.test.ts,
MINOR,Prefer `node:http` over `http`.,juice-shop-scan:test/api/vuln-code-fixes.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-fixes.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-fixes.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-snippet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-snippet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-snippet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-snippet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-snippet.test.ts,
MINOR,Prefer `node:http` over `http`.,juice-shop-scan:test/api/vuln-code-snippet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-snippet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/vuln-code-snippet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/wallet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/wallet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/wallet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/wallet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/wallet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/wallet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/wallet.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:test/api/web3.test.ts,
MINOR,'rxjs/operators' imported multiple times.,juice-shop-scan:frontend/src/app/Services/basket.service.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:frontend/src/app/Services/basket.service.ts,
INFO,Complete the task associated to this "TODO" comment.,juice-shop-scan:lib/utils.ts,
MINOR,'any' overrides all other types in this union type.,juice-shop-scan:lib/utils.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:routes/order.ts,
MINOR,This assertion is unnecessary since it does not change the type of the expression.,juice-shop-scan:frontend/src/app/Services/conversation-storage.service.spec.ts,
MINOR,Prefer `Number.parseInt` over `parseInt`.,juice-shop-scan:frontend/src/app/Services/conversation-storage.service.spec.ts,
CRITICAL,Provide a compare function to avoid sorting elements alphabetically.,juice-shop-scan:frontend/src/app/coding-challenge-page/components/coding-challenge-fix-it/coding-challenge-fix-it.component.spec.ts,
MINOR,This assertion is unnecessary since it does not change the type of the expression.,juice-shop-scan:frontend/src/app/coding-challenge-page/helpers/handle-verdict.spec.ts,
MINOR,Prefer `node:fs/promises` over `fs/promises`.,juice-shop-scan:frontend/filter-bundle-stats-for-diagram.mts,
MAJOR,The attribute aria-disabled is not supported by the role region. This role is implicit on the element section.,juice-shop-scan:frontend/src/app/coding-challenge-page/coding-challenge-page.component.html,
MAJOR,Move function 'hintElement' to the outer scope.,juice-shop-scan:frontend/src/app/coding-challenge-page/components/coding-challenge-find-it/coding-challenge-find-it.component.spec.ts,
MAJOR,Move function 'focusEditor' to the outer scope.,juice-shop-scan:frontend/src/app/coding-challenge-page/components/coding-challenge-find-it/coding-challenge-find-it.component.spec.ts,
MAJOR,Move function 'blurEditor' to the outer scope.,juice-shop-scan:frontend/src/app/coding-challenge-page/components/coding-challenge-find-it/coding-challenge-find-it.component.spec.ts,
MAJOR,Use <section> instead of the region role to ensure accessibility across all devices.,juice-shop-scan:frontend/src/app/coding-challenge-page/components/coding-challenge-fix-it/coding-challenge-fix-it.component.html,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:frontend/src/app/challenge-solved-notification/challenge-solved-notification.component.ts,
MINOR,arrow function is equivalent to `Boolean`. Use `Boolean` directly.,juice-shop-scan:lib/startup/validatePreconditions.ts,
MINOR,Prefer `globalThis` over `global`.,juice-shop-scan:test/server/preconditionValidationSpec.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:lib/startup/validateConfig.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:lib/startup/validateConfig.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:lib/startup/validateConfig.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:lib/startup/validatePreconditions.ts,
MAJOR,Move async generator function 'contentStream' to the outer scope.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
CRITICAL,Unexpected empty async generator function 'emptyStream'.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
MAJOR,Move async generator function 'emptyStream' to the outer scope.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
MINOR,Prefer `globalThis` over `global`.,juice-shop-scan:test/server/preconditionValidationSpec.ts,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 31 to the 15 allowed.,juice-shop-scan:frontend/src/app/Services/chat.service.ts,
MAJOR,Move async generator function 'emptyStream' to the outer scope.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
CRITICAL,Unexpected empty async generator function 'emptyStream'.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
MAJOR,Move async generator function 'contentStream' to the outer scope.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
CRITICAL,Unexpected empty async generator function 'emptyStream'.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
MAJOR,Move async generator function 'emptyStream' to the outer scope.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
MAJOR,Move async generator function 'emptyStream' to the outer scope.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
CRITICAL,Unexpected empty async generator function 'emptyStream'.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
CRITICAL,Unexpected empty async generator function 'emptyStream'.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
MAJOR,Move async generator function 'emptyStream' to the outer scope.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
CRITICAL,Unexpected empty async generator function 'emptyStream'.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
MAJOR,Move async generator function 'emptyStream' to the outer scope.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.spec.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:frontend/src/app/chatbot/chat-conversation/chat-conversation.component.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:frontend/src/app/chatbot/chat-welcome-page/chat-welcome-page.component.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:frontend/src/app/chatbot/chat-welcome-page/chat-welcome-page.component.ts,
MAJOR,Refactor this code to not use nested template literals.,juice-shop-scan:routes/chat.ts,
MAJOR,Prefer using an optional chain expression instead; as it's more concise and easier to read.,juice-shop-scan:frontend/src/app/Services/chat.service.ts,
MAJOR,Use <button> or <input> instead of the button role to ensure accessibility across all devices.,juice-shop-scan:frontend/src/app/product/product.component.html,
MAJOR,Provide multiple methods instead of using "isCheating" to determine which action to take.,juice-shop-scan:lib/antiCheat.ts,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 33 to the 15 allowed.,juice-shop-scan:lib/antiCheat.ts,
MAJOR,Extract this nested ternary operation into an independent statement.,juice-shop-scan:lib/antiCheat.ts,
MAJOR,Extract this nested ternary operation into an independent statement.,juice-shop-scan:lib/antiCheat.ts,
MAJOR,Extract this nested ternary operation into an independent statement.,juice-shop-scan:lib/antiCheat.ts,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 55 to the 15 allowed.,juice-shop-scan:routes/order.ts,
MAJOR,Use a specific version tag for the image.,juice-shop-scan:Dockerfile,
MAJOR,Remove this redundant "undefined".,juice-shop-scan:frontend/src/app/product/product.component.spec.ts,
BLOCKER,Revoke and change this password; as it is compromised.,juice-shop-scan:server.ts,
MAJOR,The accessible name should be part of the visible label.,juice-shop-scan:frontend/src/app/product/product.component.html,
MINOR,Prefer `node:fs` over `fs`.,juice-shop-scan:test/server/challengeTagSpec.ts,
MINOR,Prefer `node:path` over `path`.,juice-shop-scan:test/server/challengeTagSpec.ts,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,juice-shop-scan:routes/currentUser.ts,
MAJOR,Unexpected constant nullishness on the left-hand side of a `??` expression.,juice-shop-scan:lib/challengeUtils.ts,
MAJOR,Extract this nested ternary operation into an independent statement.,juice-shop-scan:routes/languages.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/languages.ts,
MAJOR,Extract this nested ternary operation into an independent statement.,juice-shop-scan:routes/languages.ts,
MAJOR,Extract this nested ternary operation into an independent statement.,juice-shop-scan:routes/languages.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:routes/dataExport.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:routes/dataExport.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:routes/imageCaptcha.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:routes/imageCaptcha.ts,
MAJOR,Move function 'calcPercentage' to the outer scope.,juice-shop-scan:routes/languages.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:routes/currentUser.ts,
MINOR,Prefer `Number.parseFloat` over `parseFloat`.,juice-shop-scan:frontend/stylelint-plugin-spacing-fixer.mjs,
MINOR,Unexpected negated condition.,juice-shop-scan:frontend/stylelint-plugin-spacing-fixer.mjs,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/securityQuestion.ts,
MAJOR,Add an "aria-label" or "aria-labbelledby" attribute to this element.,juice-shop-scan:frontend/src/app/product/product.component.html,
MAJOR,Add an "aria-label" or "aria-labbelledby" attribute to this element.,juice-shop-scan:frontend/src/app/product/product.component.html,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:frontend/src/app/product/product.component.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:frontend/src/app/product/product.component.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:frontend/src/app/product/product.component.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:frontend/src/app/product/product.component.ts,
MINOR,This assertion is unnecessary since it does not change the type of the expression.,juice-shop-scan:frontend/src/app/score-board/components/challenge-card/challenge-card.component.spec.ts,
MINOR,Use `new Array()` instead of `Array()`.,juice-shop-scan:frontend/src/app/payment-method/payment-method.component.ts,
MINOR,Use `new Array()` instead of `Array()`.,juice-shop-scan:frontend/src/app/payment-method/payment-method.component.ts,
MINOR,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <span> tag.,juice-shop-scan:frontend/src/app/challenge-solved-notification/challenge-solved-notification.component.html,
MINOR,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <div> tag.,juice-shop-scan:frontend/src/app/score-board/components/challenge-card/challenge-card.component.html,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,juice-shop-scan:routes/fileUpload.ts,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 22 to the 15 allowed.,juice-shop-scan:routes/fileUpload.ts,
MAJOR,Headings must have content and the content must be accessible by a screen reader.,juice-shop-scan:frontend/src/app/token-sale/token-sale.component.html,
MINOR,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <mat-radio-button> tag.,juice-shop-scan:frontend/src/app/navbar/navbar.component.html,
MAJOR,A form label must be associated with a control and have accessible text.,juice-shop-scan:frontend/src/app/contact/contact.component.html,
MAJOR,A form label must be associated with a control and have accessible text.,juice-shop-scan:frontend/src/app/contact/contact.component.html,
MAJOR,A form label must be associated with a control and have accessible text.,juice-shop-scan:frontend/src/app/contact/contact.component.html,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:routes/userProfile.ts,
MAJOR,The accessible name should be part of the visible label.,juice-shop-scan:frontend/src/app/data-export/data-export.component.html,
MAJOR,The accessible name should be part of the visible label.,juice-shop-scan:frontend/src/app/complaint/complaint.component.html,
MAJOR,Use <output> instead of the status role to ensure accessibility across all devices.,juice-shop-scan:frontend/src/app/change-password/change-password.component.html,
MAJOR,The accessible name should be part of the visible label.,juice-shop-scan:frontend/src/app/change-password/change-password.component.html,
MINOR,'unknown' overrides all other types in this union type.,juice-shop-scan:frontend/src/hacking-instructor/index.ts,
MINOR,Expected a `for-of` loop instead of a `for` loop with this simple iteration.,juice-shop-scan:server.ts,
MAJOR,The accessible name should be part of the visible label.,juice-shop-scan:frontend/src/app/login/login.component.html,
MINOR,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <mat-list-item> tag.,juice-shop-scan:frontend/src/app/sidenav/sidenav.component.html,
MINOR,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <mat-list-item> tag.,juice-shop-scan:frontend/src/app/sidenav/sidenav.component.html,
MINOR,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <mat-radio-button> tag.,juice-shop-scan:frontend/src/app/address/address.component.html,
MINOR,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <mat-row> tag.,juice-shop-scan:frontend/src/app/address/address.component.html,
MAJOR,Unexpected duplicate selector ".mat-column-Address"; first used at line 68,juice-shop-scan:frontend/src/app/address/address.component.scss,
MAJOR,Unexpected duplicate selector ".faq-container"; first used at line 48,juice-shop-scan:frontend/src/app/token-sale/token-sale.component.scss,
MAJOR,Unexpected duplicate selector ".mdc-card"; first used at line 81,juice-shop-scan:frontend/src/app/token-sale/token-sale.component.scss,
MAJOR,Unexpected duplicate selector ".offer-container"; first used at line 96,juice-shop-scan:frontend/src/app/token-sale/token-sale.component.scss,
MINOR,Prefer `Number.parseInt` over `parseInt`.,juice-shop-scan:frontend/src/app/Services/basket.service.ts,
MINOR,Prefer `Math.max()` to simplify ternary expressions.,juice-shop-scan:frontend/src/app/accounting/accounting.component.ts,
MINOR,Prefer `Math.max()` to simplify ternary expressions.,juice-shop-scan:frontend/src/app/accounting/accounting.component.ts,
MINOR,Use the "RegExp.exec()" method instead.,juice-shop-scan:frontend/src/app/change-password/change-password.component.ts,
MINOR,Prefer `Math.max()` to simplify ternary expressions.,juice-shop-scan:frontend/src/app/purchase-basket/purchase-basket.component.ts,
MINOR,Prefer `Number.parseInt` over `parseInt`.,juice-shop-scan:frontend/src/app/purchase-basket/purchase-basket.component.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:frontend/src/app/server-started-notification/server-started-notification.component.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:frontend/src/app/server-started-notification/server-started-notification.component.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:frontend/src/app/server-started-notification/server-started-notification.component.ts,
CRITICAL,Refactor this code to not nest functions more than 4 levels deep.,juice-shop-scan:frontend/src/app/server-started-notification/server-started-notification.component.ts,
MINOR,`challengeKeysWithCodeChallenges` should be a `Set`; and use `challengeKeysWithCodeChallenges.has()` to check existence or non-existence.,juice-shop-scan:data/datacreator.ts,
MINOR,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <div> tag.,juice-shop-scan:frontend/src/app/navbar/navbar.component.html,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:server.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:server.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:server.ts,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 20 to the 15 allowed.,juice-shop-scan:routes/vulnCodeSnippet.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:routes/deluxe.ts,
MINOR,Prefer `Number.parseInt` over `parseInt`.,juice-shop-scan:routes/basket.ts,
MAJOR,Do not add `then` to an object.,juice-shop-scan:test/server/verifySpec.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:routes/nftMint.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:routes/web3Wallet.ts,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 19 to the 15 allowed.,juice-shop-scan:routes/profileImageUrlUpload.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:test/server/webhookSpec.ts,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 23 to the 15 allowed.,juice-shop-scan:test/server/blueprintSpec.ts,
MAJOR,Replace this character class by the character itself.,juice-shop-scan:routes/userProfile.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:routes/likeProductReviews.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:routes/b2bOrder.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:data/datacreator.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:test/cypress/e2e/complain.spec.ts,
MINOR,Add a 'onKeyPress|onKeyDown|onKeyUp' attribute to this <mat-cell> tag.,juice-shop-scan:frontend/src/app/administration/administration.component.html,
MINOR,Add an "alt" attribute to this image.,juice-shop-scan:frontend/src/app/administration/administration.component.html,
MAJOR,Unexpected duplicate selector ".withdraw-container button"; first used at line 92,juice-shop-scan:frontend/src/app/faucet/faucet.component.scss,
MAJOR,Unexpected duplicate selector ".faq-container"; first used at line 48,juice-shop-scan:frontend/src/app/token-sale/token-sale.component.scss,
MAJOR,Unexpected duplicate selector "mat-toolbar"; first used at line 8,juice-shop-scan:frontend/src/app/navbar/navbar.component.scss,
MAJOR,Unexpected duplicate selector "mat-form-field"; first used at line 14,juice-shop-scan:frontend/src/app/forgot-password/forgot-password.component.scss,
MAJOR,Review this potentially hard-coded password.,juice-shop-scan:frontend/src/app/login/login.component.ts,
MINOR,`String.raw` should be used to avoid escaping `\`.,juice-shop-scan:frontend/src/app/two-factor-auth/two-factor-auth.component.ts,
MAJOR,Remove duplicates in this character class.,juice-shop-scan:frontend/src/app/password-strength/password-strength.component.ts,
MINOR,Use concise character class syntax '\d' instead of '[0-9]'.,juice-shop-scan:frontend/src/app/password-strength/password-strength.component.ts,
MINOR,arrow function is equivalent to `Boolean`. Use `Boolean` directly.,juice-shop-scan:frontend/src/app/password-strength/password-strength.component.ts,
MAJOR,Replace this character class by the character itself.,juice-shop-scan:lib/startup/registerWebsocketEvents.ts,
MAJOR,Replace this character class by the character itself.,juice-shop-scan:lib/startup/registerWebsocketEvents.ts,
CRITICAL,Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.,juice-shop-scan:frontend/src/app/about/about.component.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/showProductReviews.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/trackOrder.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/hacking-instructor/helpers/helpers.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:frontend/src/hacking-instructor/helpers/helpers.ts,
INFO,Complete the task associated to this "TODO" comment.,juice-shop-scan:data/datacreator.ts,
MINOR,Do not use an object literal as default for parameter `isEnvironmentFunctions`.,juice-shop-scan:lib/utils.ts,
MINOR,The arrow function should be named.,juice-shop-scan:routes/authenticatedUsers.ts,
CRITICAL,Remove this use of the "void" operator.,juice-shop-scan:routes/search.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/noUpdate.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/antiCheat.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/startup/customizeApplication.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/startup/customizeEasterEgg.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/startup/validateConfig.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/startup/validateDependencies.ts,
MINOR,Handle this exception or don't catch it at all.,juice-shop-scan:lib/startup/validateDependenciesBasic.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/startup/validateDependenciesBasic.ts,
MINOR,Prefer `Number.parseInt` over `parseInt`.,juice-shop-scan:lib/startup/validatePreconditions.ts,
MINOR,The async arrow function should be named.,juice-shop-scan:data/datacreator.ts,
CRITICAL,Exporting mutable 'let' binding; use 'const' instead.,juice-shop-scan:data/datacache.ts,
MINOR,Prefer `.find(…)` over `.filter(…)[0]`.,juice-shop-scan:cypress.config.ts,
MINOR,Prefer `.find(…)` over `.filter(…)[0]`.,juice-shop-scan:cypress.config.ts,
INFO,Complete the task associated to this "TODO" comment.,juice-shop-scan:lib/config.types.ts,
INFO,Complete the task associated to this "TODO" comment.,juice-shop-scan:test/cypress/e2e/scoreBoard.spec.ts,
MAJOR,Prefer using an optional chain expression instead; as it's more concise and easier to read.,juice-shop-scan:models/user.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/startup/registerWebsocketEvents.ts,
MINOR,Prefer `globalThis` over `global`.,juice-shop-scan:lib/startup/registerWebsocketEvents.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:routes/login.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:test/server/b2bOrderSpec.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:routes/2fa.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:data/mongodb.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/antiCheat.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/insecurity.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/startup/validateConfig.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/startup/validateConfig.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/startup/validateConfig.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/startup/validateConfig.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:lib/utils.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:models/relations.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:models/relations.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:routes/showProductReviews.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:server.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:server.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:server.ts,
MAJOR,Take the required action to fix the issue indicated by this comment.,juice-shop-scan:test/server/insecuritySpec.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:data/datacreator.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:data/datacreator.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/address.ts,
MINOR,Use the "RegExp.exec()" method instead.,juice-shop-scan:routes/b2bOrder.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/b2bOrder.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/delivery.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/fileUpload.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/order.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/wallet.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:routes/wallet.ts,
MINOR,Unexpected negated condition.,juice-shop-scan:test/cypress/support/commands.ts,
MINOR,Use the "RegExp.exec()" method instead.,juice-shop-scan:test/cypress/support/commands.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:data/static/codefixes/web3SandboxChallenge_1_correct.ts,
MINOR,'(from: number; length?: number | undefined): string' is deprecated.,juice-shop-scan:data/static/codefixes/web3SandboxChallenge_1_correct.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:data/static/codefixes/web3SandboxChallenge_1_correct.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:data/static/codefixes/web3SandboxChallenge_2.ts,
MINOR,'(from: number; length?: number | undefined): string' is deprecated.,juice-shop-scan:data/static/codefixes/web3SandboxChallenge_2.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:data/static/codefixes/web3SandboxChallenge_2.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:data/static/codefixes/web3SandboxChallenge_3.ts,
MINOR,Prefer `globalThis` over `window`.,juice-shop-scan:data/static/codefixes/web3SandboxChallenge_3.ts,
